# Sensor Via Dei Lavoratori, Corsico, Italy (Citizen Science project sensor.community/59970)
# https://aqicn.org/station/@197593/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2022-08-23T00:00:00.000Z,1.05,18,1.9,1.5,2.42,1.73,541
2022-08-24T00:00:00.000Z,1,5.32,1.7,1.4,2.13,0.975,490
2022-08-25T00:00:00.000Z,1.3,30.38,2.72,1.95,4.4,4.245,507
2022-08-26T00:00:00.000Z,1.85,11.75,3.92,3.13,5.2,1.94,547
2022-08-27T00:00:00.000Z,0.8,18.14,4.4,2.2,7.78,3.173,551
2022-08-28T00:00:00.000Z,1.65,23.1,4.07,2.42,10.02,4.112,546
2022-08-29T00:00:00.000Z,1.8,23.8,3.7,2.65,7,2.559,530
2022-08-30T00:00:00.000Z,2.2,61.35,9.69,6.95,13.82,8.479,542
2022-08-31T00:00:00.000Z,3.2,49.4,7.82,5.36,10.63,4.398,525
2022-09-01T00:00:00.000Z,0.85,36.79,3.9,2.1,6,3.576,490
2022-09-02T00:00:00.000Z,1.4,8.98,2.5,2.08,3.99,1.756,472
2022-09-03T00:00:00.000Z,1.75,14.9,5,3.35,6.13,2.319,391
2022-09-04T00:00:00.000Z,1.8,22.08,4.3,2.54,7.93,5.005,253
2022-09-05T00:00:00.000Z,2.45,37.42,6.14,3.17,12.35,5.589,362
2022-09-06T00:00:00.000Z,1.6,184.02,7.2,3.15,12.29,16.68,537
2022-09-07T00:00:00.000Z,2.63,38.9,7.88,5.79,14.32,5.743,508
2022-09-08T00:00:00.000Z,1.3,34.7,5.68,2.25,14.65,9.394,342
2022-09-09T00:00:00.000Z,0.8,35.22,5.3,1.6,14.73,7.417,518
2022-09-10T00:00:00.000Z,0.82,15.82,1.9,1.5,2.4,1.305,519
2022-09-11T00:00:00.000Z,0.8,6.82,2.54,1.45,4.2,1.496,522
2022-09-12T00:00:00.000Z,0.9,32.28,2.85,1.79,3.69,1.912,465
2022-09-13T00:00:00.000Z,1.1,21.02,2.41,1.77,10,5.674,490
2022-09-14T00:00:00.000Z,1.2,16.17,2.45,1.8,3.22,1.486,516
2022-09-15T00:00:00.000Z,1.3,29.2,2.87,2.2,5.09,3.359,500
2022-09-16T00:00:00.000Z,0.93,14.65,3.4,2.4,5.88,3.1,496
2022-09-17T00:00:00.000Z,0.2,21.95,0.7,0.5,1.02,1.533,495
2022-09-18T00:00:00.000Z,0.3,2.63,0.73,0.6,1.1,0.437,497
2022-09-19T00:00:00.000Z,0.5,12.48,1.4,0.95,1.7,0.844,494
2022-09-20T00:00:00.000Z,0.9,6.78,2.25,1.3,3.35,1.426,433
2022-09-21T00:00:00.000Z,0.47,4.75,1.35,1.02,1.8,0.601,468
2022-09-22T00:00:00.000Z,0.7,12.05,2.54,1.6,4.71,1.953,512
2022-09-23T00:00:00.000Z,2.52,15.27,5.09,4.03,6.78,2.968,511
2022-09-24T00:00:00.000Z,8.65,38.53,14.3,11.38,26.83,9.224,526
2022-09-25T00:00:00.000Z,7,223.63,18.1,13.77,22.4,24.959,503
2022-09-26T00:00:00.000Z,1.58,28.02,6.97,5.03,8.9,3.243,485
2022-09-27T00:00:00.000Z,1.5,25.2,6.3,3.6,15,6.914,503
2022-09-28T00:00:00.000Z,1.4,69.72,6.8,4.63,9.91,4.671,492
2022-09-29T00:00:00.000Z,2.4,16.82,8.44,7.38,9.8,2.599,483
2022-09-30T00:00:00.000Z,0.7,20.1,4.32,3.47,7.18,3.411,497
2022-10-01T00:00:00.000Z,1.14,19.13,4.72,2.5,7.46,3.389,461
2022-10-02T00:00:00.000Z,1.2,14.6,3.76,2.33,5.32,1.908,262
2022-10-03T00:00:00.000Z,1.67,34.28,6.25,3.46,15.63,9.05,257
2022-10-04T00:00:00.000Z,14.6,38.25,26.5,23.92,29.7,4.771,335
2022-10-05T00:00:00.000Z,7.63,66.47,26.93,14.48,35.4,13.376,326
2022-10-06T00:00:00.000Z,21.13,60.42,36.9,31.16,40,5.819,437
2022-10-07T00:00:00.000Z,6.65,50.9,18.77,12.68,39.97,13.259,519
2022-10-08T00:00:00.000Z,16.17,35.78,20.02,18.3,21.63,3.423,175
2022-10-10T00:00:00.000Z,4.97,61.88,12.85,7.5,18.57,6.245,283
2022-10-11T00:00:00.000Z,3.4,38.85,13.88,8,16.73,6.087,527
2022-10-12T00:00:00.000Z,8.68,282.13,16.42,15.07,20.52,12.438,538
2022-10-13T00:00:00.000Z,21.95,77.63,32.22,28.48,39.97,7.299,539
2022-10-14T00:00:00.000Z,30.55,113.83,43.03,38.5,49.75,8.273,526
2022-10-15T00:00:00.000Z,19.5,78.78,45.61,34.25,51.15,11.397,534
2022-10-16T00:00:00.000Z,31.27,58.05,44.66,38,46.75,6.076,410
2022-10-17T00:00:00.000Z,25.38,77.34,44.27,38.77,51.3,11.426,528
2022-10-18T00:00:00.000Z,15.95,44.33,25.48,22.6,33,7.174,352
2022-10-21T00:00:00.000Z,16.13,41,30.05,23,33.88,6.554,519
2022-10-22T00:00:00.000Z,14.25,45.1,19.02,17.3,23.42,5.019,534
2022-10-23T00:00:00.000Z,4.68,22.85,9.5,7.18,12.38,3.309,534
2022-10-24T00:00:00.000Z,11.23,29.92,17,15.63,20.39,3.831,507
2022-10-25T00:00:00.000Z,5.07,36.79,15.52,10.92,18.37,7.841,505
2022-10-26T00:00:00.000Z,8.73,30.48,14.31,12.02,21.49,5.059,516
2022-10-27T00:00:00.000Z,16.82,46.92,25.15,22.77,30.98,5.496,529
2022-10-28T00:00:00.000Z,6.15,23.67,10.38,9.05,13.39,3.605,513
2022-10-29T00:00:00.000Z,4.82,39.17,8.91,7.57,14.89,4.856,508
2022-10-30T00:00:00.000Z,3.63,26.88,8.88,7.42,14.25,4.593,513
2022-10-31T00:00:00.000Z,5.78,27.05,11.55,10.23,13.73,2.944,531
2022-11-01T00:00:00.000Z,5.43,45.65,13.27,9.05,27.42,9.822,486
2022-11-02T00:00:00.000Z,11.1,49.58,28.4,22.63,33.9,7.878,511
2022-11-03T00:00:00.000Z,15.02,48.55,31.38,22.45,36.99,8.064,549
2022-11-04T00:00:00.000Z,0.1,16.38,1.05,0.5,5.7,3.796,520
2022-11-05T00:00:00.000Z,0.5,35.42,5.47,3.4,6.38,3.323,521
2022-11-06T00:00:00.000Z,3.5,22.55,6.38,5.27,12.42,4.11,501
2022-11-07T00:00:00.000Z,5.57,52.45,15.4,11.34,16.77,4.208,541
2022-11-08T00:00:00.000Z,4.65,21.3,9.4,8.02,11.5,3.219,530
2022-11-09T00:00:00.000Z,13.45,72.88,22.15,17.64,51.14,18.695,529
2022-11-10T00:00:00.000Z,24.77,96.6,43.6,37.79,51.21,9.824,529
2022-11-11T00:00:00.000Z,8,147.9,29.35,18.92,42.47,19.555,513
2022-11-12T00:00:00.000Z,6.65,186.85,30.1,17.5,37.67,19.232,537
2022-11-13T00:00:00.000Z,3.78,36.63,12.3,9.8,18.7,7.354,550
2022-11-14T00:00:00.000Z,15.7,68.05,22.9,20.09,26.43,4.923,541
2022-11-15T00:00:00.000Z,10.38,24.83,14.26,13.15,16.8,2.948,530
2022-11-16T00:00:00.000Z,4.05,25.8,16.46,14.29,17.57,3.348,528
2022-11-17T00:00:00.000Z,17.03,96.03,26.51,22.23,32.19,6.248,536
2022-11-18T00:00:00.000Z,2.04,37.38,21.45,14.13,33.28,11.369,545
2022-11-19T00:00:00.000Z,3.1,50.87,19.23,11.76,32.17,10.835,525
2022-11-20T00:00:00.000Z,2.23,29.8,14.47,7.8,16.3,5.685,547
2022-11-21T00:00:00.000Z,8.13,51.15,21.2,16.27,26.92,9.422,535
2022-11-22T00:00:00.000Z,1.12,33.67,9.88,3.24,19.51,8.866,533
2022-11-23T00:00:00.000Z,5.63,35,12.9,7.57,18.39,5.875,534
2022-11-24T00:00:00.000Z,3.25,37.9,9.68,7.32,18.23,6.289,538
2022-11-25T00:00:00.000Z,13.13,54.45,34.63,17.48,39.96,10.46,528
2022-11-26T00:00:00.000Z,19.38,153,40.63,34.54,49.58,12.416,537
2022-11-27T00:00:00.000Z,4.4,50.35,18.48,15.13,20.73,5.578,538
2022-11-28T00:00:00.000Z,7.15,66.53,18.52,15.32,27.2,14.371,507
2022-11-29T00:00:00.000Z,10.45,41.1,23.53,19.1,26.41,6.558,457
2022-11-30T00:00:00.000Z,29.15,77.2,36,33.67,40.17,4.873,522
2022-12-01T00:00:00.000Z,20.45,57.33,38.09,30.48,42.25,7.084,478
2022-12-02T00:00:00.000Z,6.53,39.04,12.57,10.43,28.58,10.635,574
2022-12-03T00:00:00.000Z,6.23,166.9,16,11.14,21.98,8.776,573
2022-12-04T00:00:00.000Z,1.7,25,12.39,5.09,19.1,6.921,534
2022-12-05T00:00:00.000Z,12.32,34.65,19.14,17.48,21.64,4.538,364
2022-12-06T00:00:00.000Z,7.38,37.03,13.04,9.63,23.25,7.016,358
2022-12-07T00:00:00.000Z,16.55,47.4,25.9,20.2,28.07,4.532,185
2022-12-10T00:00:00.000Z,14.52,31.13,24,22.4,25.85,3.288,201
2022-12-11T00:00:00.000Z,1.23,30.88,10.7,7.85,12.43,4.082,431
2022-12-12T00:00:00.000Z,13.25,35.85,18.07,15.77,21.48,4.738,358
2022-12-13T00:00:00.000Z,18.98,34.45,25.9,23.66,29.72,3.767,417
2022-12-14T00:00:00.000Z,23.9,42.95,31.77,28.45,36.53,4.96,327
2022-12-15T00:00:00.000Z,13.52,44.25,33.29,20.68,39.4,9.742,373
2022-12-16T00:00:00.000Z,18.39,35.03,23.3,21.27,25.66,3.205,321
2022-12-17T00:00:00.000Z,15.32,38.53,24.2,21.64,27.05,4.454,357
2022-12-18T00:00:00.000Z,25.58,68.43,34.08,32.38,37.72,5.405,391
2022-12-19T00:00:00.000Z,29.5,44.4,35.72,33.99,37.96,2.996,376
2022-12-20T00:00:00.000Z,27.48,44.13,37.75,31.75,40.5,4.78,347
2022-12-21T00:00:00.000Z,24.7,43.85,37.24,33.7,39.54,3.551,362
2022-12-22T00:00:00.000Z,30.48,41.42,34.42,33.13,36.13,2.197,348
2022-12-23T00:00:00.000Z,31.35,57.5,44.33,37.83,46.01,5.965,280
2022-12-24T00:00:00.000Z,45.33,85.3,56.63,51.49,62.21,6.444,393
2022-12-25T00:00:00.000Z,42.97,64.05,49.47,47.35,51.49,2.963,485
2022-12-26T00:00:00.000Z,38.85,47.88,42.47,41.49,44,1.665,180
2022-12-28T00:00:00.000Z,40.35,50.08,45.5,44.48,46.5,1.557,152
2022-12-29T00:00:00.000Z,29.38,43.4,36.49,33.35,39.63,3.412,384
2022-12-30T00:00:00.000Z,20.3,45.95,28.13,24.08,39.4,7.887,345
2022-12-31T00:00:00.000Z,26.58,190.32,41.25,31.17,47.2,26.418,350
2023-01-01T00:00:00.000Z,24.73,323.55,37.25,33.4,40.44,38.898,401
2023-01-02T00:00:00.000Z,13.82,71.25,29.6,19.57,38.39,9.802,360
2023-01-03T00:00:00.000Z,7.95,17.25,13.04,10.63,14.48,2.384,302
2023-01-04T00:00:00.000Z,11.75,58.53,17.82,14.68,32.78,9.698,335
2023-01-05T00:00:00.000Z,13.6,39.45,24.08,20.39,30.35,6.234,344
2023-01-06T00:00:00.000Z,26.38,41.6,33.47,31.01,35.5,2.955,372
2023-01-07T00:00:00.000Z,11.52,79.59,25.55,15.55,27.55,6.965,349
2023-01-08T00:00:00.000Z,5.75,36.65,28.08,8.76,29.52,10.527,397
2023-01-09T00:00:00.000Z,4.57,16.2,6.67,5.55,9.05,2.543,170
2023-01-21T00:00:00.000Z,11.35,16.27,13.2,12.3,15.09,1.507,57
2023-01-22T00:00:00.000Z,5.93,16.52,11.15,8.8,13.25,2.603,555
2023-01-23T00:00:00.000Z,8,37.54,15.55,12.25,18.13,4.433,455
2023-01-24T00:00:00.000Z,3.4,41.88,9.63,6.15,12.28,4.233,525
2023-01-25T00:00:00.000Z,11.8,28.05,18.39,16.1,22.4,3.666,486
2023-01-26T00:00:00.000Z,10.19,28.8,15.85,14.14,25.5,5.701,536
2023-01-27T00:00:00.000Z,6.45,19.35,12.18,9.5,13.23,2.777,415
2023-01-28T00:00:00.000Z,12.4,96.9,21.69,18,25.92,6.254,526
2023-01-29T00:00:00.000Z,12.57,38.35,22.87,19.04,25.3,4.025,516
2023-01-30T00:00:00.000Z,14.98,72.65,27.33,21.29,30,5.565,497
2023-01-31T00:00:00.000Z,22.02,50.22,40.63,36.4,43.47,6.006,483
2023-02-01T00:00:00.000Z,2.95,46.15,10.3,6.1,19.25,10.67,503
2023-02-02T00:00:00.000Z,2.1,20.05,10.88,7.99,12.07,3.179,500
2023-02-03T00:00:00.000Z,3.97,18.17,11.38,5.71,16.25,4.997,385
2023-02-04T00:00:00.000Z,0.15,73.4,14.85,0.7,18,17.156,550
2023-02-05T00:00:00.000Z,1.5,11.3,2.83,2.47,3.37,1.335,469
2023-02-06T00:00:00.000Z,2.6,12.5,4.21,3.2,8.26,2.841,456
2023-02-07T00:00:00.000Z,5.57,17.64,9.19,7.23,12.12,2.857,445
2023-02-08T00:00:00.000Z,6.5,25.17,14.88,12.2,19.48,4.164,397
2023-02-09T00:00:00.000Z,5.55,48.25,9.61,7.75,15.8,5.071,454
2023-02-10T00:00:00.000Z,10.95,30.92,21.65,19.67,23,3.814,475
2023-02-11T00:00:00.000Z,18.64,81.81,27.07,24.55,32.79,7.155,424
2023-02-12T00:00:00.000Z,17.63,87.05,31.6,27.03,34.13,5.9,500
2023-02-13T00:00:00.000Z,18.27,82.3,39.97,37.03,42.63,8.413,363
2023-02-14T00:00:00.000Z,29.3,48.42,39.08,34.47,40.96,3.833,436
2023-02-15T00:00:00.000Z,15.85,57.05,41.05,36.17,44.65,8.708,383
2023-02-16T00:00:00.000Z,3.97,68.75,20.78,8.22,47.96,19.604,416
2023-02-17T00:00:00.000Z,8.1,67.47,12.5,10.65,14.91,5.251,388
2023-02-18T00:00:00.000Z,3.92,43.45,11.92,8.36,15.92,5.641,512
2023-02-19T00:00:00.000Z,6.3,64.15,15.49,11.6,19.6,12.111,434
2023-02-20T00:00:00.000Z,26.55,80.93,62.8,43.08,70,14.55,527
2023-02-21T00:00:00.000Z,17.17,71.2,34.33,25.98,48.83,13.269,507
2023-02-22T00:00:00.000Z,14.7,94.35,47.13,33.4,85.15,26.229,399
2023-02-23T00:00:00.000Z,20.92,88.57,56.38,26.77,71.34,23.1,371
2023-02-24T00:00:00.000Z,28.58,66.88,50.94,35.72,57.67,10.99,508
2023-02-25T00:00:00.000Z,8.4,59.22,33.15,19.92,43.65,12.798,410
2023-02-26T00:00:00.000Z,0.6,32.65,2.4,1.6,6.78,10.328,493
2023-02-27T00:00:00.000Z,2.35,53.33,4.51,3.6,6.95,3.517,516
2023-02-28T00:00:00.000Z,6.57,25.6,11.27,8.03,16.52,4.924,425
2023-03-01T00:00:00.000Z,12.05,32.25,20.55,18.67,28.33,5.658,526
2023-03-02T00:00:00.000Z,13.13,97.13,20.77,17.48,29.15,7.149,530
2023-03-03T00:00:00.000Z,6.47,30.5,18.98,14.45,21.9,5.736,403
2023-03-04T00:00:00.000Z,15.32,35.92,22.73,17.84,25.16,5.177,521
2023-03-05T00:00:00.000Z,5.82,49.58,22.58,15.12,36.15,12.536,532
2023-03-06T00:00:00.000Z,10.05,52.5,13.63,12.3,14.39,2.368,517
2023-03-07T00:00:00.000Z,4.38,21.02,12.5,8.82,15.82,4.313,515
2023-03-08T00:00:00.000Z,3.55,22.45,11.75,6.5,17.6,5.991,543
2023-03-09T00:00:00.000Z,3.17,37.9,10.65,8.35,16.29,6.092,464
2023-03-10T00:00:00.000Z,0.5,37.65,19.48,2.45,31.52,13.627,549
2023-03-11T00:00:00.000Z,0.1,31.6,1.1,0.7,1.7,6.039,539
2023-03-12T00:00:00.000Z,2.52,30.9,6.53,4.38,8.9,5.08,530
2023-03-13T00:00:00.000Z,3.1,22.67,6.8,5.65,8,4.986,535
2023-03-14T00:00:00.000Z,0.1,32.4,16.77,7.22,21.92,8.481,399
2023-03-15T00:00:00.000Z,0.1,14.52,0.4,0.3,0.98,2.167,545
2023-03-16T00:00:00.000Z,1.6,28.83,4.32,3.45,5.5,2.285,538
2023-03-17T00:00:00.000Z,2.95,15.23,6.15,5.09,8.3,2.254,526
2023-03-18T00:00:00.000Z,3.9,255.23,15.38,11.55,19,14.422,427
2023-03-19T00:00:00.000Z,6.85,32.67,21.05,12.05,26.6,7.935,521
2023-03-20T00:00:00.000Z,18.75,42.65,28.1,24.39,34.92,6.001,501
2023-03-21T00:00:00.000Z,13.4,75.72,32.09,22.55,52.97,17.436,538
2023-03-22T00:00:00.000Z,2.63,54.58,14.23,7.81,40.83,17.155,524
2023-03-23T00:00:00.000Z,3.5,19.42,6.29,5.38,6.85,1.336,530
2023-03-24T00:00:00.000Z,1.63,7.47,3.28,2.85,3.72,0.942,507
2023-03-25T00:00:00.000Z,0.3,22.92,2.91,1.3,7.68,5.698,498
2023-03-26T00:00:00.000Z,2.1,28.6,10.13,6.39,19.39,7.784,405
2023-03-27T00:00:00.000Z,0.1,24.02,0.9,0.4,3.69,6.332,461
2023-03-28T00:00:00.000Z,0.55,5.28,1.6,1.23,2.38,0.827,510
2023-03-29T00:00:00.000Z,1.5,5.18,2.8,2.25,3.53,0.846,444
2023-03-30T00:00:00.000Z,1.38,18.92,3.38,2.4,5.98,3.058,517
2023-03-31T00:00:00.000Z,2.02,16.25,4.87,3.34,8.3,4.107,500
2023-04-01T00:00:00.000Z,0.2,14.73,5.09,1.4,8.8,4.146,325
2023-04-02T00:00:00.000Z,1.7,23.65,5.6,3.48,13.75,6.037,448
2023-04-03T00:00:00.000Z,1.4,11.6,3.05,2.17,7.03,2.917,525
2023-04-04T00:00:00.000Z,1.6,6.47,2.97,2.4,3.72,0.777,564
2023-04-05T00:00:00.000Z,3,9.5,4.84,4.25,6.25,1.24,561
2023-04-06T00:00:00.000Z,4.55,41.25,7.93,6.3,10.13,2.973,589
2023-04-07T00:00:00.000Z,4.84,22.45,11.55,9.02,14.38,3.762,559
2023-04-08T00:00:00.000Z,5.13,40.88,13.75,8.97,26.97,9.559,585
2023-04-09T00:00:00.000Z,3.75,18.42,6.88,5.4,11.43,3.699,579
2023-04-10T00:00:00.000Z,2.27,9.35,4.82,4.3,5.38,1.138,470
2023-04-11T00:00:00.000Z,1.92,14.7,5.22,3.9,7.19,2.813,577
2023-04-12T00:00:00.000Z,4.63,30.02,10.65,9.3,15.85,5.727,575
2023-04-13T00:00:00.000Z,0.35,39.28,3.03,1.1,28,13.247,577
2023-04-14T00:00:00.000Z,0.13,4.07,0.9,0.45,1.63,0.899,582
2023-04-15T00:00:00.000Z,0.8,8.88,4.57,3,5.57,1.676,578
2023-04-16T00:00:00.000Z,1.6,7.32,3.2,2.5,3.9,0.935,578
2023-04-17T00:00:00.000Z,0.77,66.34,2,1.6,2.7,2.89,579
2023-04-18T00:00:00.000Z,2.6,13.55,6.4,4.73,9.13,2.47,581
2023-04-19T00:00:00.000Z,1.7,12.1,7.29,4.38,10.02,3.014,494
2023-04-20T00:00:00.000Z,4,36.35,14.56,10.1,17.69,6.256,588
2023-04-21T00:00:00.000Z,3.58,24.73,9.57,6.07,10.98,3.563,525
2023-04-22T00:00:00.000Z,2.1,32.53,6.5,5.7,8.75,4.853,513
2023-04-23T00:00:00.000Z,1.5,14.73,4,2.52,5.97,2.66,375
2023-04-24T00:00:00.000Z,0.15,44.35,2.35,0.98,5.82,3.492,580
2023-04-25T00:00:00.000Z,0.6,5.18,1.65,1.3,2.34,0.72,580
2023-04-26T00:00:00.000Z,0.85,11.13,2.92,2.02,6.18,2.733,579
2023-04-27T00:00:00.000Z,3.75,25,7.27,5.9,9.23,2.192,586
2023-04-28T00:00:00.000Z,2,9.65,5.43,4.53,6.75,1.622,385
2023-04-29T00:00:00.000Z,4.22,27.48,10.7,7.7,16.97,5.027,573
2023-04-30T00:00:00.000Z,2,27.1,11.13,5.85,20.29,7.73,416
2023-05-01T00:00:00.000Z,1.9,18.1,5.92,4.32,9.05,3.76,570
2023-05-02T00:00:00.000Z,0.7,15.6,3.85,2.9,5.65,3.021,567
2023-05-03T00:00:00.000Z,1.4,20.14,3.42,2.6,4.3,1.654,409
2023-05-04T00:00:00.000Z,2.42,16.7,5.9,4.59,7.95,2.756,583
2023-05-05T00:00:00.000Z,1.7,31.15,13.7,6.85,21.35,7.441,409
2023-05-06T00:00:00.000Z,1.83,12.32,4.03,2.9,5.5,2.028,575
2023-05-07T00:00:00.000Z,0.9,6.75,1.8,1.4,2.4,0.826,456
2023-05-08T00:00:00.000Z,1.4,59.65,5.44,3.14,11.37,5.736,560
2023-05-09T00:00:00.000Z,4.8,24.92,9.07,7.37,13.35,4.318,585
2023-05-10T00:00:00.000Z,3.05,29.02,5.85,4.42,10.85,5.048,577
2023-05-11T00:00:00.000Z,0.3,32.67,3.53,2.08,7.7,3.367,567
2023-05-12T00:00:00.000Z,0.4,13.95,3.6,1.9,5.2,2.513,587
2023-05-13T00:00:00.000Z,1.08,15.15,2.46,1.75,4.65,2.671,574
2023-05-14T00:00:00.000Z,0.35,8.44,2.85,1.39,3.7,1.717,573
2023-05-15T00:00:00.000Z,1.3,17.5,5.2,3.7,6.14,1.943,569
2023-05-16T00:00:00.000Z,1,22.23,4.3,2.5,11.56,5.35,457
2023-05-17T00:00:00.000Z,0.6,9.6,3.15,2.38,6.32,2.389,563
2023-05-18T00:00:00.000Z,1,15.07,3.25,2.08,5.8,3.964,575
2023-05-19T00:00:00.000Z,4.25,19.6,7.8,6.47,11.38,3.472,577
2023-05-20T00:00:00.000Z,0.98,22.83,4.09,2.5,6.46,3.546,585
2023-05-21T00:00:00.000Z,1.55,11.48,5.63,3.15,6.5,2.303,573
2023-05-22T00:00:00.000Z,5,26.85,7.4,5.8,10.67,2.936,541
2023-05-23T00:00:00.000Z,3,17.8,6.35,4.65,12.97,4.472,573
2023-05-24T00:00:00.000Z,3.58,30.75,6.13,4.84,9.9,4.647,539
2023-05-25T00:00:00.000Z,2.65,20.13,5.63,4.2,7.28,2.977,539
2023-05-26T00:00:00.000Z,1.8,28.13,12.84,5.29,24.32,9.065,432
2023-05-27T00:00:00.000Z,2.83,19.07,7.63,5.97,9.69,2.858,466
2023-05-28T00:00:00.000Z,5.78,23.83,10.3,8.18,13.45,4.117,491
2023-05-29T00:00:00.000Z,3.1,45.17,8.18,6.45,11.01,3.387,505
2023-05-30T00:00:00.000Z,5.32,30,8.43,6.93,10.85,2.457,575
2023-05-31T00:00:00.000Z,3.78,53.5,5.78,5.07,6.5,3.882,349
2023-06-01T00:00:00.000Z,4.59,19.05,7.53,6.2,8.52,1.751,559
2023-06-02T00:00:00.000Z,2.63,16.5,5.13,3.9,6.52,2.403,577
2023-06-03T00:00:00.000Z,2.25,19.82,6.03,4.43,9.76,3.546,457
2023-06-04T00:00:00.000Z,1.75,25.35,6.05,4.03,10.47,5.341,585
2023-06-05T00:00:00.000Z,1.08,55.7,7.49,3.58,10.55,4.845,576
2023-06-06T00:00:00.000Z,3.3,33.29,9.81,5.72,24.45,9.692,366
2023-06-07T00:00:00.000Z,3.15,35.6,7.15,5.5,9.69,3.7,573
2023-06-08T00:00:00.000Z,2.63,58.17,5.7,3.63,9.8,5.099,442
2023-06-09T00:00:00.000Z,3.6,87.28,6.96,5.88,8.93,4.103,566
2023-06-10T00:00:00.000Z,2.65,12.32,5.31,4.5,6.45,1.738,574
2023-06-11T00:00:00.000Z,1.8,12.55,6.8,4.73,8.82,2.458,585
2023-06-12T00:00:00.000Z,1.4,13.02,2.73,2.2,3.4,1.93,582
2023-06-13T00:00:00.000Z,2.33,17.02,8.53,5.28,9.85,3.086,574
2023-06-14T00:00:00.000Z,2.85,25.77,6.02,5.07,7.55,3.66,570
2023-06-15T00:00:00.000Z,3.47,36.08,7.29,5.3,9.09,2.995,580
2023-06-16T00:00:00.000Z,3.3,19.2,6.93,4.34,9.57,3.563,581
2023-06-17T00:00:00.000Z,3.7,30.83,6.42,4.95,9.69,3.099,576
2023-06-18T00:00:00.000Z,3.2,15.25,5.84,4.95,8.07,2.715,582
2023-06-19T00:00:00.000Z,3.67,16.75,7.97,6.35,10.5,2.981,379
2023-06-20T00:00:00.000Z,3.1,8.1,4.2,3.83,4.93,0.933,566
2023-06-21T00:00:00.000Z,3.3,47.95,5,4.13,6.47,2.798,581
2023-06-22T00:00:00.000Z,5.6,24.95,8,6.97,8.9,2.922,580
2023-06-23T00:00:00.000Z,0.6,42.33,4.63,3.21,6,2.827,573
2023-06-24T00:00:00.000Z,2.22,29.65,3.4,3.01,3.78,1.559,425
2023-06-25T00:00:00.000Z,0.75,4.82,1.98,1.4,2.7,0.845,586
2023-06-26T00:00:00.000Z,3.38,9.3,4.5,4.09,5,0.887,509
2023-06-27T00:00:00.000Z,3.55,12.75,5.25,4.82,6.95,1.566,579
2023-06-28T00:00:00.000Z,3.5,28.83,5.47,4.75,6.6,1.663,582
2023-06-29T00:00:00.000Z,1.42,13.68,2.75,2.14,3.57,1.229,581
2023-06-30T00:00:00.000Z,4.7,62.55,13.77,9.13,23.92,10.376,586
2023-07-01T00:00:00.000Z,4.4,51.38,23.08,8,34.84,13.691,381
2023-07-02T00:00:00.000Z,1.5,13.25,4.5,2.99,7.03,2.4,569
2023-07-03T00:00:00.000Z,1.1,6.07,3.26,2.8,4.05,0.851,536
2023-07-04T00:00:00.000Z,1.6,16.52,4.2,2.85,8.52,3.723,411
2023-07-05T00:00:00.000Z,2.02,20.14,4.12,3.13,4.98,2.118,548
2023-07-06T00:00:00.000Z,1.52,20.14,6.5,2.68,8.05,3.439,280
2023-07-07T00:00:00.000Z,1.9,83.38,3.88,2.63,5.53,8.278,530
2023-07-08T00:00:00.000Z,3.25,8.9,4.28,4,4.65,0.683,345
2023-07-09T00:00:00.000Z,3.25,17.07,5.75,4.8,6.3,1.91,367
2023-07-10T00:00:00.000Z,3.28,13.57,7.13,5.71,7.8,1.603,341
2023-07-11T00:00:00.000Z,3.88,26.02,5.09,4.65,6,5.751,552
2023-07-12T00:00:00.000Z,1,34.54,4.88,3.34,5.53,2.912,565
2023-07-13T00:00:00.000Z,2.1,39.29,4.43,3.8,5.28,2.654,553
2023-07-14T00:00:00.000Z,1.83,126.88,4.69,3.76,6.23,11.148,540
2023-07-15T00:00:00.000Z,3.93,67.7,5.78,5.13,6.74,3.496,581
2023-07-16T00:00:00.000Z,2.83,32.13,4.8,4,6.21,2.846,581
2023-07-17T00:00:00.000Z,3.35,12.4,5.96,4.9,6.88,1.338,386
2023-07-18T00:00:00.000Z,4.88,15.85,8.32,6.85,9.93,2.02,588
2023-07-19T00:00:00.000Z,4.2,21.77,9.69,6.2,12.73,3.594,475
2023-07-20T00:00:00.000Z,4.05,170.17,7.6,5.82,9.94,13.048,570
2023-07-21T00:00:00.000Z,2.02,70.75,4.8,3.22,9.25,5.77,583
2023-07-22T00:00:00.000Z,2.4,17.48,4.7,3.96,5.71,1.697,589
2023-07-23T00:00:00.000Z,4.93,20.98,9.69,8.15,11.63,2.578,583
2023-07-24T00:00:00.000Z,2.9,17.85,9.24,6,11.3,3.057,586
2023-07-25T00:00:00.000Z,0.6,12.07,4.68,3.8,5.09,1.503,544
2023-07-26T00:00:00.000Z,0.1,30.63,1.3,0.7,2.2,2.982,579
2023-07-27T00:00:00.000Z,0.8,184.63,1.9,1.45,2.83,8.264,576
2023-07-28T00:00:00.000Z,1.48,56.22,3.53,2.78,4.38,4.183,577
2023-07-29T00:00:00.000Z,1.9,12.25,3.8,2.96,4.3,1.046,581
2023-07-30T00:00:00.000Z,1.67,24.48,3.65,2.65,5.9,4.46,586
2023-07-31T00:00:00.000Z,1.98,25.75,4.34,3.2,6.31,3.196,581
